GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500182,124,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,0,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-8,1,0,20250803,CHI,PHX
Shot Chart Detail,1022500182,167,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,8,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,236,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,2,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,-8,1,0,20250803,CHI,PHX
Shot Chart Detail,1022500182,365,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,3,2,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,422,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,8,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,117,50,1,1,20250803,CHI,PHX
Shot Chart Detail,1022500182,454,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,6,49,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-69,12,1,0,20250803,CHI,PHX
Shot Chart Detail,1022500188,89,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,3,52,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,175,1,1,20250805,PHX,CON
Shot Chart Detail,1022500188,101,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,2,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,203,1,1,20250805,PHX,CON
Shot Chart Detail,1022500188,110,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,44,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,-34,1,1,20250805,PHX,CON
Shot Chart Detail,1022500188,267,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,1,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-99,18,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,269,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,1,24,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,24,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,278,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,0,48,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,2,1,1,20250805,PHX,CON
Shot Chart Detail,1022500188,292,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,0,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-8,1,1,20250805,PHX,CON
Shot Chart Detail,1022500188,396,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,24,-240,42,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,420,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,2,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,2,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,454,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,40,178,365,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,482,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,196,154,1,0,20250805,PHX,CON
Shot Chart Detail,1022500188,506,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,5,46,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-236,-11,1,1,20250805,PHX,CON
Shot Chart Detail,1022500193,70,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,4,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,236,9,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,82,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,4,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-2,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,84,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,4,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-2,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,114,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,2,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-178,172,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,176,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,7,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,155,239,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,190,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,7,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,96,18,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,194,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,6,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-140,72,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,204,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,5,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-230,65,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,209,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,4,31,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,375,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,54,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,10,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,377,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,50,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,469,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,57,-6,570,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,501,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,52,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-35,10,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,515,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,4,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-94,226,1,0,20250807,PHX,IND
Shot Chart Detail,1022500193,556,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,4,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,5,1,1,20250807,PHX,IND
Shot Chart Detail,1022500193,566,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,3,47,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,11,1,1,20250807,PHX,IND
Shot Chart Detail,1022500202,123,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,0,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,140,231,1,1,20250810,PHX,ATL
Shot Chart Detail,1022500202,202,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,4,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,22,226,28,1,1,20250810,PHX,ATL
Shot Chart Detail,1022500202,375,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-101,90,1,1,20250810,PHX,ATL
Shot Chart Detail,1022500202,379,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,3,58,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,189,174,1,0,20250810,PHX,ATL
Shot Chart Detail,1022500202,396,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,2,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,17,1,0,20250810,PHX,ATL
Shot Chart Detail,1022500202,440,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,211,1,0,20250810,PHX,ATL
Shot Chart Detail,1022500202,492,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1,20250810,PHX,ATL
Shot Chart Detail,1022500202,559,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,36,1,0,20250810,PHX,ATL
Shot Chart Detail,1022500215,81,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,3,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-34,11,1,1,20250815,PHX,LVA
Shot Chart Detail,1022500215,188,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,6,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-147,227,1,0,20250815,PHX,LVA
Shot Chart Detail,1022500215,408,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,1,19,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-40,74,1,0,20250815,PHX,LVA
Shot Chart Detail,1022500215,414,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,54,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,7,1,1,20250815,PHX,LVA
Shot Chart Detail,1022500215,436,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,192,1,1,20250815,PHX,LVA
Shot Chart Detail,1022500215,516,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-83,240,1,0,20250815,PHX,LVA
Shot Chart Detail,1022500220,77,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,3,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,250,1,0,20250817,SEA,PHX
Shot Chart Detail,1022500220,112,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,13,1,0,20250817,SEA,PHX
Shot Chart Detail,1022500220,228,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,3,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-195,14,1,1,20250817,SEA,PHX
Shot Chart Detail,1022500220,247,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,2,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,192,1,1,20250817,SEA,PHX
Shot Chart Detail,1022500220,255,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,2,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-170,74,1,1,20250817,SEA,PHX
Shot Chart Detail,1022500220,391,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,1,46,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,-1,1,1,20250817,SEA,PHX
Shot Chart Detail,1022500220,432,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,9,21,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,50,1,1,20250817,SEA,PHX
Shot Chart Detail,1022500220,449,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,8,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,98,271,1,0,20250817,SEA,PHX
Shot Chart Detail,1022500220,463,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,6,53,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-196,-1,1,0,20250817,SEA,PHX
Shot Chart Detail,1022500220,514,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,229,43,1,0,20250817,SEA,PHX
Shot Chart Detail,1022500226,71,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,4,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,-16,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,185,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,6,12,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,28,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,191,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,5,51,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,22,1,1,20250819,GSV,PHX
Shot Chart Detail,1022500226,392,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,1,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,17,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,399,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,208,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,416,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,9,41,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,7,60,1,1,20250819,GSV,PHX
Shot Chart Detail,1022500226,419,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,9,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,160,1,1,20250819,GSV,PHX
Shot Chart Detail,1022500226,468,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,5,45,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,28,58,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,483,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,4,28,Missed Shot,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,58,11,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,492,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,3,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,23,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500226,517,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-65,140,1,1,20250819,GSV,PHX
Shot Chart Detail,1022500226,524,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,19,1,0,20250819,GSV,PHX
Shot Chart Detail,1022500231,105,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-196,175,1,0,20250821,LVA,PHX
Shot Chart Detail,1022500231,200,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,4,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,86,235,1,0,20250821,LVA,PHX
Shot Chart Detail,1022500231,330,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,5,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,28,241,1,0,20250821,LVA,PHX
Shot Chart Detail,1022500231,339,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,24,232,86,1,0,20250821,LVA,PHX
Shot Chart Detail,1022500231,386,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,43,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,-6,1,0,20250821,LVA,PHX
Shot Chart Detail,1022500231,402,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,9,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,22,1,1,20250821,LVA,PHX
Shot Chart Detail,1022500234,106,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,4,1,1,20250822,PHX,GSV
Shot Chart Detail,1022500234,110,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,21,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-30,184,1,0,20250822,PHX,GSV
Shot Chart Detail,1022500234,139,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,9,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,177,211,1,0,20250822,PHX,GSV
Shot Chart Detail,1022500234,154,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,8,36,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-6,1,1,20250822,PHX,GSV
Shot Chart Detail,1022500234,196,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,5,19,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,51,32,1,0,20250822,PHX,GSV
Shot Chart Detail,1022500234,363,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,4,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-98,266,1,1,20250822,PHX,GSV
Shot Chart Detail,1022500234,412,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,1,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-16,1,1,20250822,PHX,GSV
Shot Chart Detail,1022500234,465,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,6,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-14,1,0,20250822,PHX,GSV
Shot Chart Detail,1022500234,475,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,6,23,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,28,22,1,1,20250822,PHX,GSV
Shot Chart Detail,1022500244,87,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,3,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,8,1,1,20250826,LAS,PHX
Shot Chart Detail,1022500244,110,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,17,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,50,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,112,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,16,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,145,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,9,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-73,142,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,169,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,7,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-223,72,1,1,20250826,LAS,PHX
Shot Chart Detail,1022500244,187,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,6,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,192,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,224,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,4,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,23,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,240,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-199,203,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,384,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,1,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-28,21,1,1,20250826,LAS,PHX
Shot Chart Detail,1022500244,399,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,49,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-21,99,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,436,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,8,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,37,1,1,20250826,LAS,PHX
Shot Chart Detail,1022500244,449,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-15,74,1,0,20250826,LAS,PHX
Shot Chart Detail,1022500244,517,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,15,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,18,1,1,20250826,LAS,PHX
Shot Chart Detail,1022500249,141,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,1,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,22,222,56,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500249,279,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,2,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,159,108,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500249,382,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,3,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,30,1,1,20250828,PHX,CHI
Shot Chart Detail,1022500249,420,201886,DeWanna Bonner,1611661317,Phoenix Mercury,3,0,35,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,25,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500249,447,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,7,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,12,1,1,20250828,PHX,CHI
Shot Chart Detail,1022500249,486,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,6,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,162,197,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500249,548,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,1,36,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,11,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500249,560,201886,DeWanna Bonner,1611661317,Phoenix Mercury,4,0,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,243,1,0,20250828,PHX,CHI
Shot Chart Detail,1022500255,89,201886,DeWanna Bonner,1611661317,Phoenix Mercury,1,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,145,1,0,20250830,PHX,NYL
Shot Chart Detail,1022500255,148,201886,DeWanna Bonner,1611661317,Phoenix Mercury,2,9,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,9,1,1,20250830,PHX,NYL
